iter	Passed	Remaining
4848	3558645	3780281
4849	3559402	3779571
4850	3560156	3778859
4851	3560913	3778150
4852	3561686	3777457
4853	3562055	3776336
4854	3562831	3775647
4855	3563598	3774948
4856	3564356	3774240
4857	3565114	3773532
4858	3565874	3772825
4859	3566336	3771804
4860	3567119	3771122
4861	3567485	3769999
4862	3568271	3769321
4863	3569045	3768630
4864	3569804	3767923
4865	3570560	3767212
4866	3571318	3766504
4867	3572067	3765786
4868	3572810	3765063
4869	3573547	3764332
4870	3574309	3763627
4871	3575076	3762929
4872	3575446	3761813
4873	3576245	3761148
4874	3577033	3760471
4875	3577548	3759507
4876	3578398	3758896
4877	3579296	3758334
4878	3580188	3757767
4879	3581061	3757179
4880	3581863	3756516
4881	3582667	3755856
4882	3583465	3755190
4883	3583904	3754146
4884	3584693	3753471
4885	3585457	3752769
4886	3586215	3752060
4887	3586977	3751356
4888	3587291	3750183
4889	3588097	3749524
4890	3588875	3748837
4891	3589679	3748177
4892	3590446	3747478
4893	3591206	3746772
4894	3591966	3746064
4895	3592726	3745358
4896	3593462	3744627
4897	3594226	3743925
4898	3595004	3743237
4899	3595771	3742537
4900	3596529	3741828
4901	3597294	3741127
4902	3597299	3739636
4903	3598067	3738937
4904	3598818	3738222
4905	3599568	3737505
4906	3600342	3736813
4907	3601103	3736108
4908	3601108	3734618
4909	3601864	3733908
4910	3602620	3733198
4911	3603384	3732496
4912	3604136	3731781
4913	3604909	3731089
4914	3605676	3730389
4915	3606442	3729689
4916	3607189	3728969
4917	3607193	3727482
4918	3607943	3726765
4919	3608701	3726057
4920	3609464	3725355
4921	3610235	3724659
4922	3611007	3723965
4923	3611759	3723251
4924	3612504	3722529
4925	3613256	3721815
4926	3613260	3720331
4927	3614025	3719630
4928	3614792	3718931
4929	3615554	3718227
4930	3616327	3717534
4931	3617086	3716827
4932	3617824	3716098
4933	3618585	3715394
4934	3619338	3714680
4935	3620094	3713971
4936	3620870	3713280
4937	3621632	3712576
4938	3622392	3711870
4939	3623155	3711166
4940	3623922	3710468
4941	3624665	3709744
4942	3625419	3709032
4943	3626176	3708323
4944	3626941	3707621
4945	3627710	3706924
4946	3628461	3706209
4947	3629209	3705490
4948	3629956	3704770
4949	3630716	3704063
4950	3631472	3703353
4951	3632230	3702645
4952	3633002	3701951
4953	3633761	3701243
4954	3634123	3700132
4955	3634903	3699445
4956	3635658	3698734
4957	3636414	3698023
4958	3637169	3697311
4959	3637916	3696593
4960	3638666	3695875
4961	3639398	3695141
4962	3640145	3694421
4963	3640895	3693704
4964	3641648	3692990
4965	3642418	3692294
4966	3643155	3691565
4967	3643906	3690848
4968	3644666	3690142
4969	3645429	3689439
4970	3646183	3688725
4971	3646930	3688006
4972	3647680	3687289
4973	3648448	3686590
4974	3649196	3685871
4975	3649948	3685157
4976	3650699	3684440
4977	3651158	3683430
4978	3651931	3682737
4979	3652680	3682019
4980	3653433	3681305
4981	3654188	3680593
4982	3654656	3679592
4983	3655415	3678885
4984	3656171	3678174
4985	3656913	3677449
4986	3657682	3676751
4987	3658498	3676101
4988	3659379	3675516
4989	3660271	3674941
4990	3661119	3674322
4991	3661650	3673387
4992	3662525	3672795
4993	3663389	3672191
4994	3664172	3671508
4995	3664939	3670807
4996	3665683	3670085
4997	3666462	3669396
4998	3667221	3668688
4999	3667990	3667990
5000	3668577	3667110
5001	3669365	3666430
5002	3669762	3665360
5003	3670548	3664679
5004	3671302	3663966
5005	3671679	3662877
5006	3672475	3662206
5007	3673247	3661511
5008	3674018	3660815
5009	3674768	3660098
5010	3675528	3659391
5011	3676283	3658679
5012	3677018	3657947
5013	3677777	3657239
5014	3678524	3656519
5015	3679286	3655814
5016	3680036	3655096
5017	3680785	3654378
5018	3681540	3653666
5019	3682297	3652956
5020	3683071	3652262
5021	3683835	3651559
5022	3684590	3650847
5023	3685353	3650142
5024	3686116	3649438
5025	3686870	3648725
5026	3687634	3648021
5027	3688413	3647333
5028	3689164	3646617
5029	3689917	3645902
5030	3690649	3645167
5031	3691396	3644447
5032	3692142	3643725
5033	3692889	3643005
5034	3693642	3642291
5035	3694400	3641581
5036	3695153	3640866
5037	3695911	3640157
5038	3696274	3639059
5039	3697060	3638376
5040	3697835	3637684
5041	3698613	3636994
5042	3699373	3636287
5043	3700104	3635550
5044	3700858	3634837
5045	3701608	3634119
5046	3702360	3633404
5047	3703108	3632685
5048	3703876	3631984
5049	3704650	3631290
5050	3705415	3630588
5051	3706169	3629874
5052	3706936	3629173
5053	3707696	3628466
5054	3708259	3627565
5055	3709036	3626874
5056	3709801	3626171
5057	3710554	3625456
5058	3711301	3624736
5059	3712054	3624021
5060	3712805	3623304
5061	3713563	3622595
5062	3714328	3621892
5063	3715093	3621188
5064	3715856	3620484
5065	3716618	3619778
5066	3717358	3619050
5067	3718107	3618332
5068	3718857	3617614
5069	3719610	3616899
5070	3720366	3616187
5071	3721189	3615540
5072	3722036	3614917
5073	3722423	3613847
5074	3723200	3613154
5075	3723573	3612072
5076	3724377	3611406
5077	3724765	3610338
5078	3725154	3609270
5079	3725959	3608606
5080	3726744	3607922
5081	3727531	3607241
5082	3728380	3606619
5083	3728794	3605577
5084	3729682	3604992
5085	3730539	3604378
5086	3731302	3603673
5087	3732049	3602953
5088	3732781	3602218
5089	3733523	3601492
5090	3734281	3600783
5091	3735099	3600131
5092	3735869	3599432
5093	3736636	3598731
5094	3737396	3598023
5095	3738148	3597307
5096	3738508	3596214
5097	3739312	3595549
5098	3740092	3594860
5099	3740858	3594157
5100	3741606	3593438
5101	3742349	3592714
5102	3743094	3591991
5103	3743851	3591280
5104	3744605	3590566
5105	3745362	3589855
5106	3746119	3589144
5107	3746860	3588418
5108	3747622	3587712
5109	3748381	3587003
5110	3749145	3586298
5111	3749915	3585599
5112	3750678	3584894
5113	3751422	3584170
5114	3752168	3583449
5115	3752921	3582734
5116	3753674	3582019
5117	3754429	3581306
5118	3755186	3580594
5119	3755957	3579896
5120	3756709	3579180
5121	3757460	3578463
5122	3758221	3577756
5123	3758969	3577036
5124	3759722	3576321
5125	3760462	3575593
5126	3760912	3574590
5127	3761705	3573913
5128	3762456	3573196
5129	3763208	3572480
5130	3763973	3571776
5131	3764741	3571076
5132	3765487	3570354
5133	3766259	3569656
5134	3767018	3568946
5135	3767773	3568234
5136	3768537	3567528
5137	3769303	3566825
5138	3770093	3566146
5139	3770874	3565457
5140	3771642	3564756
5141	3772396	3564041
5142	3773148	3563325
5143	3774020	3562721
5144	3774837	3562067
5145	3775660	3561417
5146	3776580	3560859
5147	3777384	3560192
5148	3778175	3559512
5149	3778996	3558860
5150	3779870	3558258
5151	3780716	3557630
5152	3781508	3556951
5153	3782258	3556233
5154	3783006	3555512
5155	3783802	3554836
5156	3784593	3554157
5157	3785488	3553573
5158	3786287	3552900
5159	3787061	3552204
5160	3787814	3551488
5161	3788571	3550776
5162	3789337	3550073
5163	3790101	3549366
5164	3790873	3548668
5165	3791635	3547960
5166	3792399	3547255
5167	3793160	3546545
5168	3793953	3545867
5169	3794732	3545175
5170	3795489	3544462
5171	3796247	3543751
5172	3797020	3543054
5173	3797799	3542361
5174	3798576	3541668
5175	3799336	3540958
5176	3800096	3540248
5177	3800857	3539539
5178	3801629	3538840
5179	3802381	3538123
5180	3803144	3537415
5181	3803908	3536709
5182	3804663	3535995
5183	3804979	3534872
5184	3805383	3533832
5185	3806206	3533181
5186	3807003	3532505
5187	3807782	3531813
5188	3808554	3531114
5189	3809306	3530397
5190	3810076	3529697
5191	3810841	3528991
5192	3811625	3528304
5193	3812409	3527616
5194	3813183	3526919
5195	3813951	3526217
5196	3814316	3525142
5197	3815105	3524458
5198	3815862	3523745
5199	3816636	3523049
5200	3817409	3522351
5201	3818177	3521648
5202	3818967	3520966
5203	3819338	3519897
5204	3820177	3519260
5205	3820989	3518598
5206	3821429	3517593
5207	3822264	3516953
5208	3822623	3515873
5209	3823450	3515225
5210	3823841	3514177
5211	3824646	3513508
5212	3825427	3512817
5213	3826195	3512115
5214	3826997	3511444
5215	3827776	3510752
5216	3828545	3510050
5217	3829359	3509390
5218	3830165	3508722
5219	3830953	3508037
5220	3831744	3507356
5221	3832604	3506737
5222	3833487	3506140
5223	3834403	3505572
5224	3835173	3504871
5225	3835935	3504162
5226	3836701	3503458
5227	3837466	3502752
5228	3838239	3502053
5229	3839023	3501365
5230	3839793	3500664
5231	3840189	3499621
5232	3840997	3498955
5233	3841777	3498263
5234	3842558	3497571
5235	3843318	3496862
5236	3844081	3496154
5237	3844840	3495443
5238	3845602	3494734
5239	3846381	3494041
5240	3847152	3493340
5241	3847931	3492647
5242	3848700	3491944
5243	3849490	3491261
5244	3850264	3490564
5245	3851032	3489860
5246	3851784	3489142
5247	3852537	3488425
5248	3852908	3487363
5249	3853312	3486330
5250	3854137	3485678
5251	3854518	3484626
5252	3855330	3483961
5253	3856108	3483268
5254	3856870	3482559
5255	3857622	3481841
5256	3858369	3481119
5257	3859123	3480403
5258	3859893	3479702
5259	3860667	3479004
5260	3861426	3478293
5261	3861790	3477225
5262	3862581	3476543
5263	3863358	3475848
5264	3864108	3475128
5265	3864851	3474403
5266	3865622	3473702
5267	3866378	3472988
5268	3867108	3472251
5269	3867875	3471546
5270	3868638	3470838
5271	3869409	3470137
5272	3870172	3469429
5273	3870929	3468716
5274	3871673	3467991
5275	3872442	3467288
5276	3873194	3466571
5277	3873966	3465871
5278	3874735	3465168
5279	3875505	3464466
5280	3876281	3463770
5281	3877033	3463052
5282	3877798	3462346
5283	3878545	3461623
5284	3879312	3460919
5285	3880079	3460215
5286	3880843	3459507
5287	3881216	3458451
5288	3882011	3457771
5289	3882779	3457068
5290	3883529	3456348
5291	3884278	3455627
5292	3885037	3454916
5293	3885789	3454198
5294	3886558	3453495
5295	3887341	3452804
5296	3888164	3452150
5297	3888996	3451502
5298	3889926	3450942
5299	3890316	3449903
5300	3891160	3449266
5301	3892015	3448639
5302	3892830	3447977
5303	3893288	3446999
5304	3893703	3445982
5305	3894514	3445316
5306	3895279	3444610
5307	3896042	3443902
5308	3896791	3443181
5309	3897548	3442467
5310	3898311	3441759
5311	3899078	3441054
5312	3899855	3440358
5313	3900621	3439652
5314	3901393	3438951
5315	3902152	3438240
5316	3902912	3437528
5317	3903678	3436823
5318	3904447	3436119
5319	3905198	3435400
5320	3905567	3434344
5321	3906375	3433675
5322	3907158	3432985
5323	3907937	3432290
5324	3908694	3431576
5325	3909456	3430867
5326	3910202	3430143
5327	3910960	3429430
5328	3911538	3428559
5329	3912319	3427866
5330	3913092	3427167
5331	3913857	3426460
5332	3914443	3425596
5333	3915222	3424902
5334	3916002	3424208
5335	3916759	3423494
5336	3917527	3422789
5337	3918292	3422083
5338	3919057	3421376
5339	3919798	3420648
5340	3920559	3419937
5341	3920939	3418894
5342	3921341	3417871
5343	3922157	3417209
5344	3922949	3416525
5345	3923716	3415820
5346	3924471	3415105
5347	3924846	3414058
5348	3925646	3413381
5349	3926414	3412678
5350	3927177	3411969
5351	3927552	3410924
5352	3928348	3410243
5353	3929123	3409546
5354	3929888	3408838
5355	3930638	3408118
5356	3931398	3407408
5357	3932158	3406696
5358	3932925	3405991
5359	3933694	3405287
5360	3934458	3404580
5361	3935217	3403867
5362	3935989	3403166
5363	3936762	3402466
5364	3937133	3401419
5365	3937934	3400743
5366	3938704	3400040
5367	3939452	3399319
5368	3940211	3398606
5369	3940963	3397888
5370	3941725	3397178
5371	3942458	3396444
5372	3943216	3395731
5373	3943996	3395037
5374	3944374	3393996
5375	3945186	3393330
5376	3945960	3392630
5377	3946334	3391587
5378	3947134	3390911
5379	3947906	3390209
5380	3948652	3389486
5381	3949402	3388766
5382	3950164	3388056
5383	3950911	3387333
5384	3951665	3386617
5385	3952420	3385902
5386	3953177	3385187
5387	3953939	3384478
5388	3954271	3383400
5389	3955127	3382771
5390	3955926	3382092
5391	3956309	3381059
5392	3957169	3380433
5393	3958037	3379814
5394	3958919	3379207
5395	3959774	3378577
5396	3960563	3377890
5397	3961344	3377196
5398	3962116	3376494
5399	3962880	3375786
5400	3963324	3374806
5401	3963726	3373790
5402	3964195	3372831
5403	3965014	3372170
5404	3965402	3371142
5405	3965806	3370128
5406	3966637	3369477
5407	3967440	3368802
5408	3968011	3367931
5409	3968384	3366891
5410	3968788	3365878
5411	3969198	3364870
5412	3969999	3364194
5413	3970778	3363500
5414	3971155	3362464
5415	3971555	3361449
5416	3971965	3360442
5417	3972659	3359675
5418	3973453	3358994
5419	3973823	3357954
5420	3974231	3356945
5421	3974637	3355937
5422	3975459	3355279
5423	3975779	3354197
5424	3976125	3353137
5425	3976482	3352088
5426	3976834	3351034
5427	3977193	3349986
5428	3977559	3348945
5429	3977923	3347902
5430	3978769	3347265
5431	3979572	3346591
5432	3980094	3345681
5433	3980469	3344649
5434	3980870	3343637
5435	3981671	3342963
5436	3982043	3341928
5437	3982439	3340914
5438	3982853	3339914
5439	3983264	3338912
5440	3983681	3337916
5441	3984095	3336918
5442	3984510	3335920
5443	3984925	3334922
5444	3985338	3333924
5445	3985750	3332924
5446	3986305	3332044
5447	3986657	3330995
5448	3987451	3330316
5449	3987773	3329241
5450	3988130	3328197
5451	3988476	3327144
5452	3988825	3326093
5453	3989185	3325052
5454	3989555	3324019
5455	3989906	3322971
5456	3990264	3321929
5457	3990625	3320890
5458	3990979	3319846
5459	3991332	3318800
5460	3991694	3317762
5461	3992054	3316723
5462	3992416	3315686
5463	3992767	3314639
5464	3993121	3313596
5465	3993485	3312561
5466	3993849	3311527
5467	3994212	3310491
5468	3994574	3309456
5469	3994935	3308419
5470	3995296	3307384
5471	3995653	3306344
5472	3996019	3305313
5473	3996369	3304269
5474	3996730	3303233
5475	3997544	3302573
5476	3997929	3301558
5477	3998325	3300552
5478	3998720	3299546
5479	3999126	3298549
5480	3999534	3297554
5481	3999939	3296556
5482	4000343	3295559
5483	4000859	3294653
5484	4001251	3293645
5485	4002066	3292987
5486	4002836	3292291
5487	4003470	3291483
5488	4003845	3290462
5489	4004247	3289463
5490	4004644	3288461
5491	4005052	3287468
5492	4005454	3286470
5493	4005871	3285485
5494	4006289	3284501
5495	4006700	3283511
5496	4007232	3282621
5497	4007654	3281640
5498	4008076	3280660
5499	4008493	3279676
5500	4008922	3278702
5501	4009346	3277724
5502	4009774	3276750
5503	4010308	3275862
5504	4010712	3274868
5505	4011324	3274045
5506	4011740	3273061
5507	4012245	3272151
5508	4012884	3271349
5509	4013824	3270793
5510	4014262	3269828
5511	4015137	3269219
5512	4015598	3268273
5513	4016000	3267279
5514	4016403	3266286
5515	4016807	3265294
5516	4017229	3264317
5517	4017648	3263338
5518	4018071	3262362
5519	4018489	3261383
5520	4018904	3260400
5521	4019365	3259456
5522	4019770	3258467
5523	4020187	3257487
5524	4020595	3256500
5525	4021145	3255628
5526	4021568	3254654
5527	4021979	3253670
5528	4022393	3252689
5529	4023201	3252027
5530	4023584	3251021
5531	4024137	3250153
5532	4024593	3249206
5533	4024995	3248216
5534	4025395	3247225
5535	4025798	3246236
5536	4026212	3245256
5537	4026629	3244280
5538	4027045	3243301
5539	4027475	3242335
5540	4027880	3241349
5541	4028290	3240367
5542	4028700	3239386
5543	4029115	3238409
5544	4029917	3237742
5545	4030304	3236742
5546	4030704	3235753
5547	4031112	3234771
5548	4031550	3233813
5549	4031956	3232829
5550	4032361	3231845
5551	4032816	3230901
5552	4033232	3229927
5553	4033636	3228942
5554	4034040	3227958
5555	4034448	3226978
5556	4034871	3226009
5557	4035681	3225350
5558	4036277	3224520
5559	4036773	3223610
5560	4037160	3222613
5561	4037558	3221626
5562	4037961	3220642
5563	4038375	3219668
5564	4038781	3218687
5565	4039194	3217712
5566	4039555	3216696
5567	4039920	3215683
5568	4040291	3214676
5569	4040732	3213724
5570	4041103	3212717
5571	4041476	3211711
5572	4041901	3210747
5573	4042268	3209738
5574	4042637	3208730
5575	4043219	3207891
5576	4043636	3206921
5577	4044038	3205941
5578	4044446	3204964
5579	4044913	3204035
5580	4045319	3203057
5581	4045739	3202091
5582	4046163	3201128
5583	4046590	3200168
5584	4047030	3199218
5585	4047457	3198259
5586	4047951	3197352
5587	4048769	3196702
5588	4049260	3195792
5589	4049721	3194860
5590	4050192	3193936
5591	4050616	3192975
5592	4051296	3192215
5593	4051708	3191245
5594	4052144	3190293
5595	4052966	3189647
5596	4053547	3188809
5597	4054189	3188021
5598	4054967	3187339
5599	4055394	3186381
5600	4055810	3185415
5601	4056225	3184448
5602	4057042	3183797
5603	4057446	3182822
5604	4057855	3181851
5605	4058534	3181091
5606	4058940	3180118
5607	4059394	3179183
5608	4059831	3178234
5609	4060260	3177280
5610	4060704	3176338
5611	4061202	3175437
5612	4061675	3174518
5613	4062258	3173684
5614	4062783	3172805
5615	4063280	3171905
5616	4063765	3170995
5617	4064250	3170086
5618	4064724	3169168
5619	4065221	3168268
5620	4065647	3167313
5621	4066086	3166369
5622	4066508	3165410
5623	4066923	3164448
5624	4067348	3163493
5625	4067761	3162529
5626	4068191	3161578
5627	4068618	3160625
5628	4069046	3159673
5629	4069461	3158711
5630	4069875	3157749
5631	4070289	3156786
5632	4070700	3155822
5633	4071117	3154862
5634	4071532	3153902
5635	4071939	3152935
5636	4072357	3151977
5637	4072777	3151020
5638	4073188	3150057
5639	4073621	3149111
5640	4074024	3148142
5641	4074439	3147183
5642	4074858	3146227
5643	4075260	3145257
5644	4075678	3144301
5645	4076095	3143343
5646	4076527	3142398
5647	4076949	3141445
5648	4077363	3140486
5649	4077779	3139529
5650	4078196	3138572
5651	4078615	3137618
5652	4079019	3136652
5653	4079425	3135688
5654	4079827	3134721
5655	4080251	3133771
5656	4081076	3133129
5657	4081455	3132145
5658	4081850	3131173
5659	4082259	3130213
5660	4082926	3129450
5661	4083717	3128782
5662	4084097	3127799
5663	4084498	3126833
5664	4084898	3125866
5665	4085305	3124905
5666	4085735	3123961
5667	4086182	3123031
5668	4086597	3122077
5669	4087020	3121128
5670	4087494	3120219
5671	4088011	3119342
5672	4088412	3118378
5673	4088818	3117417
5674	4089227	3116459
5675	4089688	3115541
5676	4090076	3114567
5677	4090486	3113610
5678	4090887	3112647
5679	4091290	3111685
5680	4091696	3110726
5681	4092105	3109769
5682	4092514	3108813
5683	4092929	3107860
5684	4093761	3107226
5685	4094400	3106444
5686	4094877	3105540
5687	4095256	3104561
5688	4095657	3103599
5689	4096056	3102637
5690	4096459	3101677
5691	4096870	3100723
5692	4097281	3099769
5693	4098100	3099125
5694	4098601	3098240
5695	4099006	3097282
5696	4099415	3096328
5697	4099822	3095373
5698	4100487	3094612
5699	4101274	3093943
5700	4102034	3093254
5701	4102412	3092278
5702	4102802	3091310
5703	4103208	3090355
5704	4103614	3089399
5705	4104291	3088648
5706	4104681	3087681
5707	4105240	3086841
5708	4105899	3086077
5709	4106341	3085149
5710	4107127	3084480
5711	4107499	3083500
5712	4107893	3082538
5713	4108304	3081588
5714	4108712	3080635
5715	4109120	3079683
5716	4109523	3078727
5717	4109932	3077777
5718	4110347	3076830
5719	4110759	3075882
5720	4111174	3074937
5721	4111986	3074288
5722	4112361	3073312
5723	4112808	3072391
5724	4113160	3071398
5725	4113509	3070405
5726	4113860	3069412
5727	4114225	3068431
5728	4114592	3067450
5729	4114956	3066468
5730	4115322	3065488
5731	4115685	3064505
5732	4116112	3063571
5733	4116517	3062619
5734	4116925	3061671
5735	4117331	3060722
5736	4117747	3059779
5737	4118412	3059022
5738	4119211	3058365
5739	4119578	3057387
5740	4120354	3056713
5741	4120825	3055812
5742	4121608	3055143
5743	4122363	3054453
5744	4122832	3053551
5745	4123231	3052598
5746	4124051	3051956
5747	4124853	3051300
5748	4125614	3050615
5749	4126359	3049917
5750	4127122	3049234
5751	4127882	3048547
5752	4128633	3047854
5753	4129402	3047174
5754	4129771	3046199
5755	4130333	3045367
5756	4131116	3044698
5757	4131867	3044005
5758	4132613	3043308
5759	4132972	3042327
5760	4133766	3041665
5761	4134402	3040887
5762	4134784	3039923
5763	4135177	3038967
5764	4135845	3038214
5765	4136637	3037551
5766	4137408	3036873
5767	4137969	3036041
5768	4138725	3035352
5769	4139099	3034383
5770	4139489	3033425
5771	4140315	3032788
5772	4140693	3031822
5773	4141096	3030875
5774	4141491	3029922
5775	4141911	3028988
5776	4142339	3028059
5777	4142755	3027122
5778	4143183	3026194
5779	4143603	3025260
5780	4144027	3024330
5781	4144462	3023407
5782	4144831	3022437
5783	4145250	3021503
5784	4145672	3020571
5785	4146093	3019640
5786	4146912	3018998
5787	4147719	3018347
5788	4148483	3017665
5789	4149250	3016985
5790	4149631	3016024
5791	4150432	3015369
5792	4150821	3014414
5793	4151229	3013474
5794	4151639	3012535
5795	4152329	3011800
5796	4152729	3010854
5797	4153144	3009919
5798	4153570	3008992
5799	4154397	3008356
5800	4155055	3007598
5801	4155545	3006718
5802	4155944	3005772
5803	4156347	3004830
5804	4156749	3003886
5805	4157160	3002950
5806	4157577	3002018
5807	4158150	3001199
5808	4158547	3000253
5809	4159387	2999627
5810	4159717	2998632
5811	4160126	2997696
5812	4160635	2996831
5813	4161032	2995885
5814	4161437	2994946
5815	4162240	2994294
5816	4162615	2993333
5817	4163101	2992453
5818	4163500	2991510
5819	4164312	2990863
5820	4165085	2990189
5821	4165843	2989504
5822	4166603	2988821
5823	4167363	2988136
5824	4168107	2987441
5825	4168524	2986512
5826	4168925	2985571
5827	4169271	2984591
5828	4170099	2983956
5829	4170498	2983014
5830	4171307	2982367
5831	4172073	2981687
5832	4172837	2981007
5833	4173325	2980129
5834	4173759	2979212
5835	4174163	2978275
5836	4174569	2977339
5837	4174996	2976419
5838	4175409	2975488
5839	4175825	2974560
5840	4176245	2973635
5841	4176662	2972708
5842	4177073	2971777
5843	4177583	2970916
5844	4177985	2969979
5845	4178605	2969197
5846	4179033	2968278
5847	4179473	2967368
5848	4179892	2966444
5849	4180311	2965520
5850	4180796	2964642
5851	4181287	2963769
5852	4181727	2962860
5853	4182213	2961984
5854	4182688	2961100
5855	4183496	2960452
5856	4183901	2959519
5857	4184304	2958584
5858	4184701	2957646
5859	4185202	2956781
5860	4185652	2955880
5861	4185985	2954897
5862	4186792	2954248
5863	4187122	2953263
5864	4187529	2952333
5865	4188380	2951715
5866	4188804	2950797
5867	4189205	2949863
5868	4189622	2948940
5869	4190061	2948032
5870	4190491	2947119
5871	4191331	2946494
5872	4191714	2945548
5873	4192056	2944573
5874	4192406	2943604
5875	4192771	2942646
5876	4193119	2941676
5877	4193507	2940734
5878	4193871	2939776
5879	4194249	2938828
5880	4194624	2937877
5881	4194990	2936921
5882	4195353	2935962
5883	4195727	2935012
5884	4196093	2934056
5885	4196472	2933110
5886	4196835	2932153
5887	4197202	2931198
5888	4197575	2930248
5889	4197940	2929292
5890	4198313	2928342
5891	4198752	2927439
5892	4199157	2926512
5893	4199519	2925556
5894	4200357	2924930
5895	4201117	2924251
5896	4201852	2923554
5897	4202221	2922602
5898	4202630	2921679
5899	4203432	2921029
5900	4203803	2920079
5901	4204210	2919155
5902	4205024	2918513
5903	4205410	2917574
5904	4205812	2916647
5905	4206219	2915723
5906	4206664	2914826
5907	4207066	2913899
5908	4207474	2912976
5909	4207878	2912051
5910	4208279	2911124
5911	4209094	2910483
5912	4209546	2909591
5913	4209977	2908686
5914	4210542	2907872
5915	4211166	2907100
5916	4211574	2906178
5917	4211997	2905267
5918	4212407	2904347
5919	4212820	2903430
5920	4213234	2902513
5921	4213652	2901600
5922	4214072	2900687
5923	4214488	2899772
5924	4214897	2898853
5925	4215329	2897950
5926	4215763	2897047
5927	4216192	2896143
5928	4216622	2895238
5929	4217042	2894327
5930	4217457	2893413
5931	4217869	2892497
5932	4218284	2891583
5933	4218688	2890661
5934	4219100	2889745
5935	4219930	2889116
5936	4220713	2888455
5937	4221474	2887778
5938	4221849	2886837
5939	4222256	2885919
5940	4223045	2885261
5941	4223460	2884349
5942	4223843	2883414
5943	4224626	2882753
5944	4225054	2881849
5945	4225806	2881166
5946	4226529	2880464
5947	4226874	2879505
5948	4227634	2878828
5949	4228005	2877886
5950	4228411	2876968
5951	4229183	2876299
5952	4229545	2875352
5953	4229939	2874426
5954	4230718	2873762
5955	4231077	2872813
5956	4231461	2871881
5957	4232259	2871231
5958	4232616	2870280
5959	4232997	2869347
5960	4233375	2868411
5961	4233766	2867485
5962	4234150	2866554
5963	4234534	2865623
5964	4234923	2864696
5965	4235315	2863771
5966	4235703	2862844
5967	4236096	2861920
5968	4236482	2860991
5969	4236877	2860069
5970	4237266	2859143
5971	4237741	2858275
5972	4238121	2857343
5973	4238459	2856383
5974	4238857	2855464
5975	4239244	2854538
5976	4239626	2853608
5977	4240012	2852681
5978	4240352	2851723
5979	4240742	2850800
5980	4241163	2849897
5981	4241667	2849050
5982	4242137	2848181
5983	4242612	2847314
5984	4242979	2846376
5985	4243293	2845402
5986	4243604	2844427
5987	4244338	2843735
5988	4244674	2842776
5989	4245008	2841817
5990	4245346	2840860
5991	4245723	2839930
5992	4246052	2838967
5993	4246396	2838015
5994	4246971	2837217
5995	4247504	2836392
5996	4247960	2835515
5997	4248318	2834573
5998	4248638	2833605
5999	4248927	2832618
6000	4249660	2831926
6001	4250047	2831004
6002	4250792	2830320
6003	4251582	2829667
6004	4251919	2828712
6005	4252237	2827745
6006	4252601	2826808
6007	4252965	2825871
6008	4253300	2824916
6009	4253634	2823960
6010	4253963	2823001
6011	4254300	2822047
6012	4254638	2821095
6013	4254970	2820138
6014	4255299	2819179
6015	4255624	2818219
6016	4255950	2817259
6017	4256289	2816308
6018	4256670	2815385
6019	4257045	2814458
6020	4257392	2813513
6021	4257745	2812572
6022	4258122	2811647
6023	4258511	2810730
6024	4258914	2809823
6025	4259323	2808919
6026	4259673	2807978
6027	4260095	2807083
6028	4260432	2806133
6029	4260792	2805198
6030	4261149	2804261
6031	4261491	2803315
6032	4261834	2802369
6033	4262131	2801394
6034	4262467	2800444
6035	4262811	2799500
6036	4263163	2798561
6037	4263514	2797622
6038	4263854	2796676
6039	4264226	2795751
6040	4264557	2794799
6041	4264896	2793853
6042	4265237	2792908
6043	4265571	2791958
6044	4265909	2791012
6045	4266242	2790063
6046	4266585	2789120
6047	4266921	2788173
6048	4267267	2787233
6049	4267616	2786294
6050	4267957	2785351
6051	4268289	2784402
6052	4268639	2783466
6053	4269002	2782537
6054	4269346	2781597
6055	4269685	2780654
6056	4270018	2779706
6057	4270364	2778768
6058	4270700	2777823
6059	4271035	2776877
6060	4271381	2775939
6061	4271716	2774995
6062	4272099	2774081
6063	4272439	2773140
6064	4272783	2772201
6065	4273127	2771263
6066	4273463	2770320
6067	4273798	2769376
6068	4274132	2768432
6069	4274470	2767490
6070	4274803	2766546
6071	4275141	2765605
6072	4275479	2764664
6073	4275815	2763723
6074	4276161	2762787
6075	4276498	2761846
6076	4276835	2760906
6077	4277170	2759964
6078	4277513	2759027
6079	4277845	2758084
6080	4278181	2757144
6081	4278520	2756205
6082	4278864	2755270
6083	4279201	2754331
6084	4279531	2753388
6085	4279868	2752448
6086	4280209	2751513
6087	4280543	2750572
6088	4280888	2749639
6089	4281222	2748699
6090	4281555	2747758
6091	4281888	2746818
6092	4282218	2745877
6093	4282559	2744941
6094	4282894	2744004
6095	4283241	2743073
6096	4283583	2742139
6097	4283930	2741209
6098	4284269	2740274
6099	4284602	2739335
6100	4284938	2738399
6101	4285275	2737464
6102	4285617	2736531
6103	4285953	2735595
6104	4286288	2734659
6105	4286625	2733724
6106	4286962	2732789
6107	4287295	2731852
6108	4287625	2730913
6109	4287961	2729978
6110	4288297	2729043
6111	4288630	2728108
6112	4288970	2727175
6113	4289316	2726248
6114	4289649	2725312
6115	4290032	2724409
6116	4290362	2723472
6117	4290701	2722540
6118	4291031	2721603
